10,1.3681896429654077
10,2.328633988359452
10,3.1851325047041144
10,3.6441490118503634
10,5.497914412864947
10,5.513930123833149
10,5.289209752499869
10,5.749219424843239
10,5.584877078531503
10,5.597182812739517
10,5.658663281051971
10,5.500916030369558
10,5.5928782565603115
10,5.449757018733348
10,1.4716521114470742
10,2.447446918574688
10,3.038862364458565
10,3.298836399527053
10,5.558451134752881
10,5.9913225762050555
10,5.7546440586054075
10,5.670147295095692
10,5.559177853732186
10,5.585699413883701
10,5.655183225944596
10,5.597651769118537
10,5.641995570030069
10,5.222841780035519
