10,3.817087717933333
10,1.9085662904666667
10,1.526281890266667
10,1.1448610213333335
10,0.7636038980666666
10,0.7635011192666668
10,0.7635494123333334
10,0.7634001940000001
10,0.7634793156666665
10,0.3808752713333334
10,0.38332003333333325
10,0.38259177413333323
10,0.3811606386666666
10,0.38092857859999996
10,0.38179917166666666
10,0.38327596826666677
10,0.3826033287333334
10,0.3822591043333333
10,0.3824709970000001
10,0.3825911505333333
10,0.38099931839999995
10,0.3821944803333333
10,0.38247224020000004
10,0.38763628206666667
10,0.3821781568666668
